ABN,Charity_Legal_Name,State,Postcode,Charity_Size,Operates_in_VIC,PBI,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,Gay_Lesbian_Bisexual,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth
80495137049,VICTORIAN CROATIAN AGED CARE SERVICES INCORPORATED,VIC,3215,Large,Y,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,
80519895757,Stonnington West Emergency Relief Network Incorporated,VIC,3141,Small,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,
80521746979,The Trustee For Forestville Chapel Missionary & Provident Trust,VIC,3953,Small,,Y,,,,,,,,,,Y,,,,Y,,,Y,,Y,Y,,Y,,,,,,Y,,,,,Y,,,,,
80524457337,Australian Vietnamese Christian Association Incorporated,VIC,3056,Small,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,
80538084626,Wangaratta Christian Fellowship Inc,VIC,3677,Medium,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,Y
80540551378,Newham Mechanics Institute Inc.,VIC,3442,Small,Y,,,,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,,,,Y,,,,,,,,,,,,,,Y
80549485560,Career Education Association of Victoria Inc,VIC,3088,Large,Y,,,,Y,,,,,,,,,,,Y,Y,,,,,,Y,,,Y,Y,,,,,,,,,,,,,Y
80573933293,THE SINGLE MOTHER FOUNDATION,VIC,3064,,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,
80579160272,Sale Powder Magazine Sub-Committee Of The Sale Historical Society Inc,VIC,3850,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80586414745,Moyola Aged Care Inc.,VIC,3616,Large,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
80588407874,Leo Baeck Centre For Progressive Judaism Inc,VIC,3102,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
80592395105,Patrons of Chiropractic Science Inc,VIC,3186,,Y,,,,Y,Y,,,,,,,,,,Y,Y,Y,,Y,,,Y,,,Y,Y,,Y,,,,,,,,,,,Y
80596765546,The Mark's Ark Inc.,VIC,3180,Small,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80606413175,Melton Cancer Support Group,VIC,3338,Small,Y,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,
80613599419,EL-SHADDAI WORSHIP CENTRE CHURCH,VIC,3978,,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,
80615024933,Iglesia Cristiana Jesus Es El Camino Inc,VIC,3029,Small,Y,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,,,,,,,,,,,
80625227623,Hope For Change,VIC,3177,Small,Y,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,Y,,,Y,,,,,,,,,,Y
80628667952,P & G PURPOSE AUSTRALIA LIMITED,VIC,3026,Small,,Y,,,,,,,,,,,Y,,,Y,Y,,,,Y,Y,Y,Y,,,Y,Y,,,Y,,,,Y,Y,,,Y,Y
80635224869,HAWKS COMMUNITY FOUNDATION LIMITED,VIC,3170,,Y,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,
80637032806,Lorne RSL Sub-Branch Patriotic Fund,VIC,3000,Small,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
80639008795,Girton Grammar Parents And Friends Association Inc,VIC,3550,Small,Y,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y
80639431146,BEYOND RACING LTD,VIC,3812,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80642256479,Logos Academy For Ministry and Missions Ltd,VIC,3145,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80644850127,Uca Pilgrim Congregation Yarraville,VIC,3013,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80656520300,Anglican Trusts Corporation Of The Diocese Of Gippsland,VIC,3984,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80657461465,Glenroy West Kindergarten Inc,VIC,3046,Medium,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
80664321026,Woodend RSL Sub-Branch Patriotic Fund,VIC,3000,Small,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
80664818209,North Church,VIC,3064,Medium,Y,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,,Y,,,,,,,Y
80673290971,Bendigo Foodshare Inc,VIC,3550,Medium,,Y,,,,Y,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,
80683325208,Keratoconus Australia Inc.,VIC,3142,Small,,,,,,Y,,,,Y,,,Y,,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,Y
80692077625,Uca - St Andrews Mirboo North,VIC,3871,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80694812731,Westgate Baptist Community Church,VIC,3013,Small,Y,,,,,,,,,,,Y,,,,Y,Y,,,Y,,,,,,Y,,Y,,,,,,,,,,,,
80694995391,St Paul's Anglican Church Canterbury,VIC,3126,Small,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,Y,,,,Y,,,,,,,,
80701783121,St Paul Apostle South School,VIC,3802,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
80726336645,The Trustee For Machon Chaim College Fund,VIC,3004,Small,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
80726651249,The Trustee For Montsalvat Trust,VIC,3095,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80731127061,Mallee Health Foundation,VIC,3500,Small,Y,,,,,Y,,,,,,,Y,,Y,,,Y,,Y,,Y,,Y,,,,,,,Y,,Y,,Y,,,,,
80734649605,The Trustee For J. M. & A. W. Cleland Trust,VIC,3078,Small,Y,,,,,,,,,,,Y,,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,,
80738295863,Mcleans Road Kindergarten Inc,VIC,3083,Medium,Y,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,
80741988928,Catholic Women's League Of Vic & Wagga Wagga Horizon Committee,VIC,3065,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,
80751854491,Slavic Welfare Association Incorporated,VIC,3000,Small,Y,,,,,,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,
80754119500,Lions V Districts Cancer Foundation Inc,VIC,3250,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80758567889,Chaldean Mission of St. Ephrem,VIC,3175,Small,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,
80771203280,Lilydale Agricultural And Horticultural Society Inc,VIC,3140,Small,Y,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80776608151,EPPING RSL SUB-BRANCH PATRIOTIC FUND,VIC,3000,Medium,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
80789629441,A2B SUPPORT INC,VIC,3321,Small,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
80805621297,CORNER STONE INTERNATIONAL MINISTRIES (CSIM) INCORPORATED,VIC,3030,Small,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,,,Y
80820251636,HORN ISLAND WAR MEMORIAL PRESERVATION SOCIETY INC,VIC,3926,Small,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,Y
80820986452,Anti-Slavery Society,VIC,3152,Small,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
80823240790,The Trustee For Marysville and Triangle Community Foundation,VIC,3779,Small,Y,,,,Y,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,
80835674760,Chinese Methodist Church in Australia - Preston Methodist Church,VIC,3073,Small,Y,,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,Y,,,Y,,,,,,,,,,,,,,Y
80835849509,Uca - Tecoma,VIC,3160,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80840704309,Refugee Migrant Children Centre,VIC,3020,Medium,Y,Y,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,
80844750637,Mitsui Educational Foundation,VIC,3000,Small,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y
80882715640,WENDOUREE NEIGHBOURHOOD CENTRE INC,VIC,3355,Medium,Y,,,,,,,,,Y,Y,,Y,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,Y
80899668033,Dwellers Common Equity Rental Cooperative Ltd,VIC,3032,Small,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80900235572,Religious Congregation Order Of The Servants Of Mary Australia,VIC,3052,Small,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80910799365,LIGHT OF CHRIST ASSEMBLY OF GOD CHURCH,VIC,3030,Small,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80918979750,The Trustee For The Fyt Melbourne Trust,VIC,3000,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,
80927699259,Darebin Information Volunteer & Resource Service Incorporated,VIC,3072,Medium,Y,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
80941508398,Langwarrin Congregation of Jehovah's Witnesses,VIC,3977,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80946454540,St Leonards Catholic Church Glen Waverley,VIC,3150,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80952878595,Anchor Inc,VIC,3179,Large,Y,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,,,Y,,,,,,,,,Y
80958603438,The Trustee For The Conversation Trust,VIC,3053,Large,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
80963499526,Inglewood Eucalyptus Distillery Museum,VIC,3517,Small,Y,,,Y,,,,,,,,,,,,Y,Y,Y,,,,Y,,,,Y,,,,,,,,,,,,,,
80965243159,Trustee for the Leibler Yavneh College Scholarship Fund,VIC,3162,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,
80966156251,St John The Baptist Church Ferntree Gully,VIC,3156,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80967595577,The Trustee For AFLPA Charity Fund,VIC,3206,Medium,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y
80973805243,Independence Australia Group Limited,VIC,3012,Large,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
80981922415,Overseas Chinese Christian Church - Melbourne Eastern Ministry Inc.,VIC,3130,Small,Y,,,,,,,,,,,Y,,,,Y,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,
80989689839,VICTORIAN WOMEN'S BENEVOLENT TRUST,VIC,3000,Medium,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,Y,Y,Y,,,,,,,,,,
80991675619,St Marys Cathedral Parish Sale,VIC,3850,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
80993046712,Good Shepherd Lutheran Church Ringwood,VIC,3134,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81000468708,Australian Ceramic Society,VIC,3122,Small,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,
81002268366,Pro-Fam Australia Incorporated,VIC,3155,Small,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,,,Y,Y,Y,,,Y,,,,Y,,Y,,,Y
81004082928,The Australian Institute Of Refrigeration; Air Conditioning And Heating (Incorporated),VIC,3000,Large,Y,,,,,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81004566509,Australian Institute Of Physics,VIC,3168,Small,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81006003363,Mental Health Foundation Australia,VIC,3141,Medium,Y,Y,,,,,,,,,,,,,Y,Y,Y,,,,Y,Y,Y,Y,Y,,Y,Y,,,,,Y,,Y,Y,,,,Y
81007141488,Brighton Grammar School Foundation Limited,VIC,3186,Large,Y,,,,Y,,,,,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y
81014410029,All Saints' Anglican Church East St Kilda,VIC,3182,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81059962809,The Trustee For The South West Community Foundation Open Fund,VIC,3280,Small,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,
81069213878,Merriwa Industries Limited,VIC,3677,Large,Y,Y,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,Y,,,,,,Y,,,,,,,Y
81096685871,Western Port Seagrass Partnership Limited,VIC,3124,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81098317125,Uniting (Victoria and Tasmania) Limited,VIC,3002,Large,Y,Y,,,,Y,Y,,,Y,,,Y,,,Y,Y,,,Y,,Y,,Y,,,,,,,Y,,Y,,,,,,,Y
81100166138,The Trustee For The Charles Wood Bursary Fund,VIC,3000,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81107115107,African Australian Multicultural Employment and Youth Services,VIC,3011,Small,Y,Y,,,,,,,,,,,Y,,,Y,,Y,,,,Y,Y,Y,,,Y,Y,,,Y,,Y,Y,,Y,,,,Y
81116806163,Melbourne Girls Grammar - An Anglican School,VIC,3141,Large,Y,,,,Y,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,
81117462489,Greek Orthodox Archdiocese Of Aust Second Archdiocese District,VIC,3205,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81120667870,Responsible Forest Management Australia Limited,VIC,3053,Medium,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
81139793623,One Girl Australia,VIC,3067,Large,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,Y
81152078487,Evident Foundation,VIC,3141,Small,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,
81152282818,Women's Association South East Melbourne Australia (WASEMA) Inc.,VIC,3175,,Y,,,,Y,,,,,,,,,,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,,Y,,,Y,,Y,,Y,Y,,Y,Y,
81155795885,GREEK ORTHODOX ARCHDIOCESE OF AUSTRALIA CONSOLIDATED TRUST HOLY MONASTERY OF PANAGIA GORGOEPIKOOS BUILDING FUND,VIC,3221,Small,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81160899053,Greensborough Pre School Inc,VIC,3088,Small,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
81170311593,St Itas Primary School,VIC,3818,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,
81183147587,West Turk Housing & Elderly Services Co-operative Ltd,VIC,3021,Medium,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,
81183963878,Disciples Of Christ Inc,VIC,3360,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81189109247,Anglican Parish Of St Silas And St Anselm Albert Park,VIC,3206,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81191335813,Kasih Project Inc,VIC,3147,,Y,,,,Y,,,,,,,,Y,,,,,,,,Y,,,Y,,,,,,,Y,,,,,Y,,,,
81204126102,Leaper Foundation,VIC,3002,Medium,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y
81226840430,Vermont Elderly People's Homes Incorporated,VIC,3944,Medium,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,
81237539471,Richmond Churches Food Centre Incorporated,VIC,3121,Small,Y,Y,,,,,,,,,,,Y,,,Y,Y,,,,Y,Y,Y,Y,,,Y,Y,,,Y,,Y,Y,,Y,,Y,Y,
81241424247,Goodwill Collective Inc,VIC,3088,,Y,,,,,,,,,Y,,,,,Y,,,,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,
81253842104,Dharma Association Inc.,VIC,3141,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81273539322,The Trustee For The Reverend G B Williams Bequest,VIC,3000,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81280155088,Deep Creek Child Care Centre Inc,VIC,3109,Large,Y,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,,,Y,,,Y,,,,,,,,,,,,
81280821729,Orbost Pre Schools Inc,VIC,3888,Small,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
81285242931,Woomelang And District Bush Nursing Centre Incorporated,VIC,3485,Medium,Y,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,Y,,,,,
81290460422,Early Childhood Australia - Victoria Branch Inc,VIC,3065,Large,Y,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,Y,,Y,Y,,Y,,Y
81297908307,Jim & Debra Walker Ministries Incorporated,VIC,3178,Small,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,Y,
81307366789,Drysdale Preschool Incorporated,VIC,3222,Small,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
81310880462,St Louis De Montfort Primary School Aspendale,VIC,3195,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
81312903793,Nillumbik U3A Inc,VIC,3095,Small,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
81315506502,Unit Committee TS Latrobe Inc.,VIC,3825,Small,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
81316891477,Cleft Palate & Lip Society,VIC,3166,Small,Y,Y,,,,Y,,,,,,,Y,,,,,Y,,Y,,Y,,,,,,,,,,,Y,,,,,,,Y
81318238707,Hand Up For Refugees Incorporated,VIC,3442,Small,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,
81318688586,The Midnight Watch Charitable Trust,VIC,3608,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81329216362,State Coal Mine - Rescue Station Arts Inc,VIC,3995,Small,Y,,,Y,,,,,,,,,,,,Y,Y,Y,,,,Y,Y,,,,Y,,,,,,Y,,Y,,,,,Y
81335694024,South Gippsland Group Of Melbournelegacy Inc,VIC,3953,Small,Y,Y,,,,,,,,,,,Y,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,
81336401181,Warrnambool Wildlife Rescue,VIC,3280,Small,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81365607437,Gunditjmara Aboriginal Co-Op Ltd,VIC,3280,Large,Y,Y,,Y,,Y,Y,,Y,,Y,,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,,Y,,,,Y,Y,Y,Y,,Y,,Y,,Y
81388357718,Brighton Church Of Christ,VIC,3186,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81394210212,Lakes Community Church Inc,VIC,3909,Small,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,Y,Y,,,Y,,,,Y
81413628843,Elwood Talmud Torah Congregation Inc,VIC,3184,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81415292745,St Stephen's Anglican Church Richmond,VIC,3121,Medium,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81419667479,PEOTO Inc,VIC,3130,,Y,Y,,,Y,Y,,,,,,,Y,,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,Y,Y,Y,,Y
81424869979,Friends of Penleigh & Essendon Grammar School Inc,VIC,3042,Small,Y,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
81425144327,Periscope Productions,VIC,3051,,Y,,,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y
81426033432,The Trustee For The Collingwood Football Club Community Foundation,VIC,3004,Large,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,,,,
81445140117,Macedon Ranges Montessori Pre School,VIC,3431,Medium,Y,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,
81447575268,Moe Neighbourhood House Inc,VIC,3825,Small,Y,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,,,,,,,,Y,,,Y,,,,Y
81462345159,Red Nose Limited,VIC,3008,Large,Y,Y,,,,,,,,Y,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,
81473137902,Wodonga Rsl Sub Branch,VIC,3690,Medium,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
81473433827,The Trustee For The Joseph William Briggs Bequest,VIC,3000,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81481838155,St Brendan's Catholic Church Flemington,VIC,3031,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81485026434,Rotary Action Group for Family Safety Inc,VIC,3143,Small,Y,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,,,Y,Y,
81488033877,TRARALGON RSL SUB-BRANCH PATRIOTIC FUND,VIC,3000,Small,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,
81493135538,Uca - Tylden,VIC,3444,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81497247589,Melbourne University Law Students' Society,VIC,3053,Medium,Y,,,,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,,,,,Y,,,,,,,Y
81513567016,St Vincent De Paul Catholic Church Strathmore,VIC,3041,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81536957483,Music Matinee Incorporated,VIC,3103,,Y,,,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,
81553364708,Cerebral Palsy Education Centre,VIC,3150,Large,Y,Y,,,,Y,,,Y,,,,Y,,,Y,,Y,,Y,,,,Y,,,,,,,,,Y,,,,,,,Y
81554106495,Old Xaverians Association,VIC,3101,Small,Y,,,,Y,,,,,,,,,,,Y,Y,Y,,,,,Y,,,,Y,,,,,,,,,,,,,Y
81554672270,OneStarfish Foundation,VIC,3976,Small,Y,,,,Y,,,,,,,,Y,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,
81567107023,Multicultural Aged Care Services Geelong Inc.,VIC,3215,Large,Y,Y,,Y,,Y,,,Y,Y,Y,,Y,,,,Y,,,,Y,,Y,Y,,,Y,,,,,Y,,,,,,,,
81576373720,Association For Christian Education Mt Evelyn Inc School Building Fund,VIC,3765,Small,Y,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y
81583347210,Harrietville Historic Society,VIC,3741,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81589695115,The Trustee For The Opera Scholars Australia Trust,VIC,3102,Small,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
81592839027,UCA- BEAUMARIS,VIC,3193,Small,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
81601592664,Leopold Community & Learning Centre Inc.,VIC,3224,Small,Y,,,,Y,,,,,,,,Y,,,Y,Y,Y,,,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,Y
81604335119,Heavenly Feast Revival Church Australia,VIC,3754,Small,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
81606044991,Grow Hope Foundation Limited,VIC,3191,Small,Y,Y,,Y,Y,Y,,,,,Y,,Y,,Y,Y,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,Y
81607982981,"Association for Health, Education and Advocacy for the Disadvantaged Incorporated",VIC,3068,Small,,,,,Y,Y,,,,,,,Y,,Y,Y,Y,,Y,,,,,Y,,Y,,,,,,,,,Y,,,,,
81613660174,Kilfinan Australia Ltd,VIC,3004,Medium,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,
81622341419,Sports Environment Alliance Incorporated,VIC,3000,Small,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,
81623478259,CEC Marengo Ltd,VIC,3233,Small,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
81627312125,Holy Trinity Catholic Primary School,VIC,3429,Large,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,
